,acy,sem,cos_id,cos_code,num_limit,dep_limit,URL,cos_cname,cos_credit,cos_hours,TURL,teacher,cos_time,memo,cos_ename,brief,degree,dep_id,dep_primary,dep_cname,dep_ename,cos_type,cos_type_e,crsoutline_type,reg_num,depType
1131_536311,113,1,536311,ENMS30042,60,N,,表面分析技術,3.00,3.00,,林御專,M56R2-EF207[GF],"[English Medium Course]
1.第一~第三階段限材料系、奈米所、半導體工程學系(奈米科學組)加選 
2.開學後開放外系或外校加選",Surface Analysis Techniques,,3,613,1,材料科學與工程學系,Institute of Materials Science and Engineering,選修,Elective,data,63,G
1131_536455,113,1,536455,ENNV30028,20,N,,受污染土地和地下水之管理,3.00,3.00,,楊德忠,R234-EV307[GF],[English Medium Course],Management of Contaminated Land and Groundwater,,3,615,1,環境工程研究所,Institute of Environmental Engineering,選修,Elective,data,9,G
1131_536076,113,1,536076,ENSS30016,40,*,,衛星通訊系統,3.00,3.00,,曾昭雄,Rn56-EE206[GF],,Satellite Communications Systems,,3,617,1,太空系統工程研究所,Institute of Space Systems Engineering,選修,Elective,data,7,G
1131_536077,113,1,536077,ENSS30015,50,*,,高效益太空任務營運,3.00,3.00,,方怡欽,R34n-EE205[GF],[English Medium Course],Cost-Effective Space Mission Operations,,3,617,1,太空系統工程研究所,Institute of Space Systems Engineering,必修,Required,data,30,G
1131_536603,113,1,536603,SCEP30045,9999,N,,高等固態物理（一）,3.00,3.00,http://gate.ep.nctu.edu.tw/~chenyc,陳煜璋,R234-SC162[GF],,Advanced Solid State Physics (I),,3,651,1,電子物理學系,Institute of Electro-Physics,選修,Elective,data,37,G
1131_536700,113,1,536700,SCMA30008,9999,*,,實變函數論（一）,3.00,3.00,,方向,W2R34-SA215[GF],,Real Analysis (I),,3,652,1,應用數學系,Institute of Applied Mathematics,必修,Required,data,17,G
1131_536711,113,1,536711,SCMA30020,9999,*,,常微分方程(一),3.00,3.00,,黃信元,T78R2-SA214[GF],,Ordinary Differential Equations (I),,3,652,1,應用數學系,Institute of Applied Mathematics,選修,Elective,data,12,G
1131_536800,113,1,536800,SCIC30020,25,*,,書報討論－高分子組,1.00,2.00,,張佳智,R23-SB201[GF],[English Medium Course],Seminar,,3,654,1,應用化學系,Institute of Applied Chemistry,必修,Required,data,14,G
1131_536810,113,1,536810,SCIC30010,9999,*,,固態化學,3.00,3.00,,李積琛,T34R3-SB203[GF],跨域學程課程,Solid State Chemistry,,3,654,1,應用化學系,Institute of Applied Chemistry,選修,Elective,data,28,G
1131_537027,113,1,537027,MGMS30052,9999,N,,研究方法,3.00,3.00,,高國揚,R34n-M205[GF],限管科系研究所選修，外系學生欲選修須經授課老師同意。,Research Methods,,3,700,1,管理科學系,Institute of Management Science,選修,Elective,data,68,G
1131_537211,113,1,537211,MGTM30045,9999,N,,運輸風險管理,3.00,3.00,,胡守任,R234-TB429[BM],台北校區開課,Transportation Risk Management,,3,702,1,運輸與物流管理學系交通運輸碩博士班,Institute of Traffic and Transportation,選修,Elective,data,13,G
1131_537218,113,1,537218,MGTM30063,9999,*,,大眾運輸設計與營運,3.00,3.00,,顏子皓,R234-A905[GF],[English Medium Course]英文授課,Public transport design and operation,,3,702,1,運輸與物流管理學系交通運輸碩博士班,Institute of Traffic and Transportation,選修,Elective,data,9,G
1131_537300,113,1,537300,MGTM30035,20,N,,運輸與配送物流最佳化,3.00,3.00,,張宗勝,R234-A904[GF],"新竹校區開課
上限20人(碩一優先)",Transportation and Distribution Logistics Optimization,,3,703,1,運輸與物流管理學系物流管理碩博士班,Institute of Logistics Management,選修,Elective,data,14,G
1131_537408,113,1,537408,MGEM30022,9999,*,,排程理論與應用,3.00,3.00,,洪暉智,R234-MB506[GF],[English Medium Course]博士班專業核心課程。英文授課，IMBA學分學程課程，不開放社會人士選讀，(輔開)GMBA,The Theory and Application of Scheduling,,3,704,1,工業工程與管理學系,Department of Industrial Engineering and Management,選修,Elective,data,27,G
1131_537608,113,1,537608,MGIM30032,50,*,,網路科學與社會計算,3.00,3.00,http://web.it.nctu.edu.tw/~yml/,李永銘,R234-MB312[GF],[English Medium Course],Network Science & Social Computing,,3,706,1,資訊管理研究所,Institute of Information Management,選修,Elective,data,27,G
1131_537703,113,1,537703,MGIF30041,80,N,,期貨與選擇權,3.00,3.00,,李漢星,R234-M101[GF],財務類課程；財策組、財工組必修；財務金融碩博士班學生優先。非本課程輔開系所之外系所學生請於開學後再上網加選課程。無法於線上加選者請紙本加簽。,Futures and Options,,3,707,1,資訊管理與財務金融系財務金融碩博士班,Graduate institute of finance,必修,Required,data,45,G
1131_537153,113,1,537153,MGBA30006,40,N,,全球智慧財產權管理與企業法律,3.00,3.00,,陳在方、金孟華、林建中、施明遠、李界昇、郭詠華、孫介然,R234-MB110[GF],"英文授課,GMBA學生優先,限40人、限碩班以上選修[English Medium Course]",Global IP Management & Business Law,,3,712,1,企業管理碩士學位學程,Degree Program of Global Business Administration,必修,Required,data,27,H
1131_537908,113,1,537908,LWLW30055,10,N,,國際模擬談判,2.00,2.00,,施明遠、盧遠珊,R34-MB1063[GF],"[English Medium Course] 英文授課
限科法所同學選修",International Negotiations Simulation,,3,731,1,科技法律研究所,Institute of Technology Law,選修,Elective,data,4,G
1131_638400,113,1,638400,PTPS30001,9999,*,,偏振測量,3.00,3.00,,楊斯博,R234-CM217[GR],,Polarization and its Applications,,3,804,1,光電系統研究所,Institute of Photonic System,選修,Elective,data,21,G
1131_638502,113,1,638502,PTLE30010,9999,*,,有機光電元件,3.00,3.00,,蘇海清,R234-CM214[GR],,Organic Optoelectronic Devices ,,3,805,1,照明與能源光電研究所,Institute of Lighting and Energy Photonics,選修,Elective,data,40,G
1131_638604,113,1,638604,PTIB30004,9999,*,,液態晶體導論,3.00,3.00,,李偉,R234-CM215[GR],,Introduction to Liquid Crystals,,3,806,1,影像與生醫光電研究所,Institute of Imaging and Biomedical Photonics,選修,Elective,data,12,G
1131_639100,113,1,639100,AICI30001,9999,*,,AI 研究模組,3.00,5.00,,魏澤人、綠能學院、黃仁竑、歐陽盟、陳建志,R23456-CM218[GR],[English Medium Course],Special Topics and Labs on Artificial Intelligence,,3,831,1,智慧計算與科技研究所,Institute of Computational Intelligence,必修,Required,data,27,G
1131_639300,113,1,639300,AIIG30001,9999,*,,智慧生產研究模組,3.00,5.00,,陳建志、綠能學院、謝君偉、魏澤人、彭其瀚,"R234-CM212[GR],R56-CM218[GR]",[English Medium Course],Special Topics and Labs on Intelligent Manufacture,,3,833,1,智慧與綠能產學研究所,Institute of Industrial Intelligence and Green Energy,必修,Required,data,13,G
1131_639405,113,1,639405,AIIT30004,40,*,,物聯網應用設計與實作,3.00,3.00,,林勻蔚,R234-CM216[GR],,Design and Implementation of IoT applications,,3,834,1,智慧計算與科技研究所智慧物聯網產業碩士專班,Professional Master of Intelligent Internet of Things,必修,Required,data,11,I
1131_638005,113,1,638005,PTCP30001,9999,*,,個別研討,1.00,3.00,,光電學院,WzRzFz-,光電學院110學年度(含)以前入學學生，碩、博二(含)以上每學期必選課程,Independent Study,,3,8O1,1,光電學院,College of Photonics,選修,Elective,data,36,G
1131_638006,113,1,638006,PTCP30007,9999,*,,書報討論,1.00,3.00,,光電學院,WzRzFz-,光電學院110學年度(含)以前入學學生碩一必選2學期課程,Seminar ,,3,8O1,1,光電學院,College of Photonics,選修,Elective,data,0,G
1131_638008,113,1,638008,PTCP30008,9999,*,,書報討論-博士班,1.00,3.00,,光電學院,WzRzFz-,[English Medium Course]光電學院110學年度入學學生博一必選課程,Seminar-Ph.D. ,,3,8O1,1,光電學院,College of Photonics,選修,Elective,data,0,G
1131_133510,113,1,133510,XDLC30029,9999,*,,長照復能與專業服務,2.00,2.00,,李雪楨、羅鴻基、李玉春、張自強、袁瑋、蔡法慈、許銘能、李維倫、余虹、鄧菁菁、蔡語涵、黃晴雯,R34-YN613[YM],,Reablement and Professional services of Long-term care,,3,902,1,跨專業長期照顧與管理碩士學位學程,Master Program in Transdisciplinary LongTerm Care and Management,選修,Elective,data,10,G
1131_530006,113,1,530006,GELT30002,20,N,,研究生英文:口語討論與發表,2.00,2.00,,秦毓婷,R34-A504[GF],此課程僅供研究生選修，是否列入畢業學分依照各系所規定。,Graduate English: Oral Presentation and Discussion,,3,OU5,1,寫作中心,Academic Writing Center,選修,Elective,data,16,O
1131_140200,113,1,140200,MDPH30086,9999,N,,進階流行病學實證討論,1.00,1.00,,莊宜芳、林明薇、陳娟瑜、陳信任、東雅惠、劉家軒,R2-,本門課程為遠距授課。,Advanced Seminars in Epidemiology,,4,104,1,公共衛生研究所,Institute of Public Health,必修,Required,data,5,D
1131_140202,113,1,140202,MDPH30040,9999,*,,流行病學實證討論(博),2.00,2.00,,陳信任、楊振昌、林明薇、黃心苑、周穎政、陳娟瑜、莊宜芳、潘文驥、東雅惠、劉家軒、劉嘉仁,Rn5-YT301[YM],,Seminars in Epidemiology (PhD),,4,104,1,公共衛生研究所,Institute of Public Health,必修,Required,data,4,D
1131_140204,113,1,140204,MDPH30002,9999,*,,健康政法實證討論(博),2.00,2.00,,鄧宗業、郭文華、楊振昌、黃心苑、黃嵩立、周穎政、楊秀儀、簡莉盈、陳娟瑜、蒲正筠、梁立霖、黃宣穎、雷文玫、林雅萍,Rn5-,政法組博士班必修,Seminars in Health Policy and Law (PhD),,4,104,1,公共衛生研究所,Institute of Public Health,必修,Required,data,10,D
1131_140305,113,1,140305,MDCM30051,9999,*,,醫用分子細胞生物學,2.00,2.00,,吳肇卿、李新城、楊慕華、黃怡翔、張佩靖、陳世彬、陳斯婷、賴峻毅、唐堂、陶秘華、蔡世峯、謝世良、林茂榮、施俊哲、朱業修,R12-YL405[YM],限本所學生修讀；本所外地學生可視訊上課,Medical Molecular Cell Biology,,4,105,1,臨床醫學研究所,Institute of Clinical Medicine,必修,Required,data,25,D
1131_140306,113,1,140306,MDCM30019,9999,*,,幹細胞生物學特論,1.00,1.00,,李光申、楊智宇,R34-YL405[YM],,Advanced Stem Cell Biology,,4,105,1,臨床醫學研究所,Institute of Clinical Medicine,選修,Elective,data,18,D
1131_140401,113,1,140401,MDTM30017,9999,*,,專題討論(博士班),2.00,2.00,,盧美光、洪裕強、傅淑玲、黃怡超、蔡東湖、陳方佩、許中華、藍耿立、林東毅、龔彥穎、張清貿、簡采汝、彭溫雅、林舜穀、謝伯駿,R34n-YK208[YM],全英語授課課程[English Medium Course],Seminar,,4,108,1,傳統醫藥研究所,Institute of Traditional Medicine,必修,Required,data,17,D
1131_131914,113,1,131914,PSBP30044,9999,*,,生物藥學實驗技術,1.00,1.00,,何國牟、胡瑜峰、黃奇英、張牧新、金翠庭,Ryz-YC101[YM],暑假上課，限生藥所學生選修，非生藥所學生選修請先取得同意。,Experimental Techniques for Modern Biopharmaceutical Sciences,,4,230,1,生物藥學研究所,Institute of Biopharmaceutical Sciences,必修,Required,data,19,D
1131_142500,113,1,142500,LSMI30040,9999,*,,微生物及免疫學專題討論(四)(全英語),2.00,2.00,,葛一樊、蔡雨寰,R34-YC313[YM],博士班[English Medium Course],Microbiology and immunology seminar (4) (in Enghlish) (Ph.D student),,4,302,1,微生物及免疫學研究所,Institute of Microbiology and Immunology,選修,Elective,data,14,D
1131_143204,113,1,143204,MDBI30066,9999,*,,基礎生物資訊統計學,3.00,3.00,,國際研究生學程,R234-,"[English Medium Course]週四9:00-12:00上課，全英語授課課程。上課地點：中研院統計所
最新課表請以TIGP-BP學程網站(https://idv.sinica.edu.tw/tigpbio/)公布為主，非本學程學生選課前請詳閱說明：https://forms.gle/6KXQUcFJy6TXTgLf8，如有疑問，請洽TIGP-BP 學程助理賴小姐(tigpbio@gate.sinica.edu.tw)",Fundamental Statistical Methods in Bioinformatics,,4,O04,1,生物資訊學程,TIGP Bioinformatics,必修,Required,data,2,D
1131_150000,113,1,150000,MDCM30016,9999,*,,專題討論(碩專班英文),1.00,1.00,,王錦鈿,R34-YL404[YM],[English Medium Course],Seminar MII,,5,105,1,臨床醫學研究所,Institute of Clinical Medicine,必修,Required,data,3,J
1131_150206,113,1,150206,NSDN30075,9999,*,,進階家庭專科護理實習I,4.00,8.00,,楊淑華、陳盈如,R12345678-,,Advanced Family Nurse Practitioner Practicum I,,5,201,1,護理學系,Department of Nursing,必修,Required,data,10,J
1131_150207,113,1,150207,NSDN30084,9999,*,,進階家庭專科護理實習III,4.00,8.00,,童恒新,R12345678-,,Advanced Family Nurse Practitioner Practicum III,,5,201,1,護理學系,Department of Nursing,必修,Required,data,4,J
1131_557903,113,1,557903,LWLW30123,9999,N,,民法債編總論,3.00,3.00,,邱羽凡、王漢威,Ryz-,非同步遠距授課，限科法專班、博班同學選修,Civil Law: General Provisions of Obligations,,5,730,1,科技法律研究所碩士在職專班,Degree Program of Technology Law,選修,Elective,data,12,J
1131_650004,113,1,650004,PTDP30004,9999,N,,個別研討-專班,1.00,3.00,,光電專班,WzRzFz-,光電學院110學年度(含)以前入學學生，專二(含)以上每學期必選課程,Independent Study-Degree Program,,5,808,1,光電系統研究所碩士在職專班,Degree Program of Photonic System,選修,Elective,data,16,J
1131_650005,113,1,650005,PTDP30005,9999,N,,書報討論-專班,1.00,3.00,,光電專班,WzRzFz-,光電學院110學年度(含)以前入學學生，專一必選2學期課程,Seminar-Degree Program,,5,808,1,光電系統研究所碩士在職專班,Degree Program of Photonic System,選修,Elective,data,1,J
1131_515029,113,1,515029,EEEC10026,60,N,,電子學(一),3.00,4.00,http://140.113.149.146,陳科宏,M78R34-EE102[GF],3學分4小時，3小時上課第4小時作業演練，授權每位老師彈性規劃。第一、二選課階段不參與網路加選，僅開放紙本加選，請將加選單繳交至工程五館721辦公室。第三階段開始開放網路加選。,Electronics (I),,A,5I1,1,電機系共同課程,College of Electrical Engineering,必修,Required,data,67,U
1131_110063,113,1,110063,MDMD20096,9999,*,,急診醫學(二),1.00,1.00,,侯重光、黃金洲、黃獻皞、徐德福、范渚鑫、陳春廷、謝明順、陳正翰、巫春蓮、楊惠文、李毅信、張家瑜、張家銘、曾嘉瑩、林純如、徐月霜、曾院美、張靜怡、林進偉、孟煜翔、呂政憲,F1234-YT003[YM],請依醫學系課表上課,Emergency Medicine(2),,1,101,1,醫學系,School of Medicine,必修,Required,data,74,U
1131_110076,113,1,110076,MDMD10013,9999,*,,大體解剖學,2.00,2.00,,鄭瓊娟、傅毓秀、李學德、蔡佩君、郭曉縈、侯珮珊、周昆達、吳宏達、熊偉、陳威志,M1234T12345678W1234R12345678F1234-YT001[YM],"限醫三牙二, 請參照PBL整合課程行事曆",Gross Anatomy,,1,101,1,醫學系,School of Medicine,必修,Required,data,186,U
1131_110077,113,1,110077,MDMD10015,9999,*,,大體解剖學實驗,.80,1.60,,鄭瓊娟、傅毓秀、蔡佩君、郭曉縈、侯珮珊,T12345678W1234R12345678F1234-YEC109[YM],"限醫三牙二, 請參照PBL整合課程行事曆",Gross Anatomy Lab.,,1,101,1,醫學系,School of Medicine,必修,Required,data,191,U
1131_110078,113,1,110078,MDMD10085,9999,*,,組織學,1.00,1.00,,鄭瓊娟、葉添順、李學德、王先逸、郭曉縈、蔣偉程,M1234T12345678W1234R12345678F1234-YT001[YM],"限醫三牙二, 請參照PBL整合課程行事曆",Histology,,1,101,1,醫學系,School of Medicine,必修,Required,data,186,U
1131_110079,113,1,110079,MDMD10087,9999,*,,組織學實驗,.50,1.00,,鄭瓊娟、葉添順、李學德、王先逸、郭曉縈、蔣偉程,M1234T12345678W1234R12345678F1234-YT001[YM],"限醫三牙二, 請參照PBL整合課程行事曆",Lab. in Histology,,1,101,1,醫學系,School of Medicine,必修,Required,data,192,U
1131_110081,113,1,110081,MDMD10089,9999,*,,胚胎學,.60,.60,,鄭瓊娟、李學德、王先逸,M1234T12345678W1234R12345678F1234-YT001[YM],"限醫三牙二, 請參照PBL整合課程行事曆",Embryology,,1,101,1,醫學系,School of Medicine,必修,Required,data,187,U
1131_110090,113,1,110090,MDMD20082,9999,*,,循環學,1.50,1.50,,余文鍾、胡瑜峰、黃金洲、黃柏勳、林彥璋、羅力瑋、鄭浩民、宋思賢、陳嬰華、盧澤民、許喬博、吳道正、許百豐、鐘法博、林晉宇、段大全、黃少嵩、吳承學、張俊欽、黃偉銘、李秋陽、李星原,M12345678T34W123478R1234F12345678-YT002[YM],"限醫學系四年級, 請參照PBL整合課程行事曆",Circulation,,1,101,1,醫學系,School of Medicine,必修,Required,data,138,U
1131_110091,113,1,110091,MDMD20032,9999,*,,呼吸學,1.50,1.50,,陽光耀、許瀚水、陳育民、彭殿王、謝致政、周昆達、潘聖衛、趙恆勝、周中偉、林芳綺、蘇剛正、劉鎮旗、江起陸、余文光、陳燕溫、馮嘉毅、徐博奎、黃建勝、羅永鴻,M12345678T34W123478R1234F12345678-YT002[YM],"限醫學系四年級, 請參照PBL整合課程行事曆",Diseases of the Respiratory System,,1,101,1,醫學系,School of Medicine,必修,Required,data,138,U
